,city,loc_key,snapshot_dt,cal_day,cal_month,forecast_high,forecast_low,last_year_high,last_year_low,hist_avg_high,hist_avg_low,forecast_hist_diff_h,forecast_last_year_diff_h,last_year_hist_diff_h,forecast_hist_diff_l,forecast_last_year_diff_l,last_year_hist_diff_l,cal_date,n
0,jeddah,299429,2020-11-04 01:17:39.829,4,11,34,26,34,25,34,22,0,0,0,4,1,3,2020-11-04 00:00:00.000,0
1,jeddah,299429,2020-11-04 01:17:39.829,5,11,34,25,35,25,34,22,0,-1,1,3,0,3,2020-11-05 00:00:00.000,1
2,jeddah,299429,2020-11-04 01:17:39.829,6,11,33,26,33,25,34,22,-1,0,-1,4,1,3,2020-11-06 00:00:00.000,2
3,jeddah,299429,2020-11-04 01:17:39.829,7,11,33,26,34,26,34,22,-1,-1,0,4,0,4,2020-11-07 00:00:00.000,3
4,jeddah,299429,2020-11-04 01:17:39.829,8,11,33,26,35,26,34,22,-1,-2,1,4,0,4,2020-11-08 00:00:00.000,4
5,jeddah,299429,2020-11-04 01:17:39.829,9,11,34,27,34,26,33,22,1,0,1,5,1,4,2020-11-09 00:00:00.000,5
6,jeddah,299429,2020-11-04 01:17:39.829,10,11,35,28,35,26,33,22,2,0,2,6,2,4,2020-11-10 00:00:00.000,6
7,jeddah,299429,2020-11-04 01:17:39.829,11,11,36,27,35,26,33,22,3,1,2,5,1,4,2020-11-11 00:00:00.000,7
8,jeddah,299429,2020-11-04 01:17:39.829,12,11,36,28,34,26,33,22,3,2,1,6,2,4,2020-11-12 00:00:00.000,8
9,jeddah,299429,2020-11-04 01:17:39.829,13,11,36,28,34,26,33,22,3,2,1,6,2,4,2020-11-13 00:00:00.000,9
10,jeddah,299429,2020-11-04 01:17:39.829,14,11,35,27,33,26,33,22,2,2,0,5,1,4,2020-11-14 00:00:00.000,10
11,jeddah,299429,2020-11-04 01:17:39.829,15,11,34,27,33,26,33,22,1,1,0,5,1,4,2020-11-15 00:00:00.000,11
12,jeddah,299429,2020-11-04 01:17:39.829,16,11,35,27,32,25,33,22,2,3,-1,5,2,3,2020-11-16 00:00:00.000,12
13,jeddah,299429,2020-11-04 01:17:39.829,17,11,31,23,32,25,33,22,-2,-1,-1,1,-2,3,2020-11-17 00:00:00.000,13
14,jeddah,299429,2020-11-04 01:17:39.829,18,11,31,24,33,25,33,22,-2,-2,0,2,-1,3,2020-11-18 00:00:00.000,14
15,jeddah,299429,2020-11-04 01:17:39.829,19,11,31,22,33,26,33,22,-2,-2,0,0,-4,4,2020-11-19 00:00:00.000,15
16,jeddah,299429,2020-11-04 01:17:39.829,20,11,31,23,34,26,33,22,-2,-3,1,1,-3,4,2020-11-20 00:00:00.000,16
17,jeddah,299429,2020-11-04 01:17:39.829,21,11,31,23,34,25,32,21,-1,-3,2,2,-2,4,2020-11-21 00:00:00.000,17
18,jeddah,299429,2020-11-04 01:17:39.829,22,11,32,24,33,24,32,21,0,-1,1,3,0,3,2020-11-22 00:00:00.000,18
19,jeddah,299429,2020-11-04 01:17:39.829,23,11,31,24,31,26,32,21,-1,0,-1,3,-2,5,2020-11-23 00:00:00.000,19
20,jeddah,299429,2020-11-04 01:17:39.829,24,11,31,23,30,24,32,21,-1,1,-2,2,-1,3,2020-11-24 00:00:00.000,20
21,jeddah,299429,2020-11-04 01:17:39.829,25,11,29,21,31,23,32,21,-3,-2,-1,0,-2,2,2020-11-25 00:00:00.000,21
22,jeddah,299429,2020-11-04 01:17:39.829,26,11,29,21,35,22,32,21,-3,-6,3,0,-1,1,2020-11-26 00:00:00.000,22
23,jeddah,299429,2020-11-04 01:17:39.829,27,11,29,22,33,24,32,21,-3,-4,1,1,-2,3,2020-11-27 00:00:00.000,23
24,jeddah,299429,2020-11-04 01:17:39.829,28,11,29,22,33,25,32,21,-3,-4,1,1,-3,4,2020-11-28 00:00:00.000,24
25,jeddah,299429,2020-11-04 01:17:39.829,29,11,30,23,33,25,32,21,-2,-3,1,2,-2,4,2020-11-29 00:00:00.000,25
26,jeddah,299429,2020-11-04 01:17:39.829,30,11,29,23,31,25,32,21,-3,-2,-1,2,-2,4,2020-11-30 00:00:00.000,26
27,jeddah,299429,2020-11-04 01:17:39.829,1,12,29,23,32,24,32,20,-3,-3,0,3,-1,4,2020-12-01 00:00:00.000,27
28,jeddah,299429,2020-11-04 01:17:39.829,2,12,30,22,30,24,31,20,-1,0,-1,2,-2,4,2020-12-02 00:00:00.000,28
29,jeddah,299429,2020-11-04 01:17:39.829,3,12,31,21,32,23,31,20,0,-1,1,1,-2,3,2020-12-03 00:00:00.000,29
30,jeddah,299429,2020-11-04 01:17:39.829,4,12,31,20,30,23,31,20,0,1,-1,0,-3,3,2020-12-04 00:00:00.000,30
31,jeddah,299429,2020-11-04 01:17:39.829,5,12,31,20,31,25,31,20,0,0,0,0,-5,5,2020-12-05 00:00:00.000,31
32,jeddah,299429,2020-11-04 01:17:39.829,6,12,30,20,31,24,31,20,-1,-1,0,0,-4,4,2020-12-06 00:00:00.000,32
33,jeddah,299429,2020-11-04 01:17:39.829,7,12,31,21,30,21,31,20,0,1,-1,1,0,1,2020-12-07 00:00:00.000,33
34,jeddah,299429,2020-11-04 01:17:39.829,8,12,31,21,29,20,31,20,0,2,-2,1,1,0,2020-12-08 00:00:00.000,34
35,jeddah,299429,2020-11-04 01:17:39.829,9,12,31,21,28,21,31,20,0,3,-3,1,0,1,2020-12-09 00:00:00.000,35
36,jeddah,299429,2020-11-04 01:17:39.829,10,12,31,21,31,21,31,20,0,0,0,1,0,1,2020-12-10 00:00:00.000,36
37,jeddah,299429,2020-11-04 01:17:39.829,11,12,30,20,32,22,31,20,-1,-2,1,0,-2,2,2020-12-11 00:00:00.000,37
38,jeddah,299429,2020-11-04 01:17:39.829,12,12,29,20,32,24,30,19,-1,-3,2,1,-4,5,2020-12-12 00:00:00.000,38
39,jeddah,299429,2020-11-04 01:17:39.829,13,12,30,21,30,24,30,19,0,0,0,2,-3,5,2020-12-13 00:00:00.000,39
40,jeddah,299429,2020-11-04 01:17:39.829,14,12,29,19,29,23,30,19,-1,0,-1,0,-4,4,2020-12-14 00:00:00.000,40
41,jeddah,299429,2020-11-04 01:17:39.829,15,12,29,19,28,23,30,19,-1,1,-2,0,-4,4,2020-12-15 00:00:00.000,41
42,jeddah,299429,2020-11-04 01:17:39.829,16,12,29,19,27,20,30,19,-1,2,-3,0,-1,1,2020-12-16 00:00:00.000,42
43,jeddah,299429,2020-11-04 01:17:39.829,17,12,29,19,29,18,30,19,-1,0,-1,0,1,-1,2020-12-17 00:00:00.000,43
44,jeddah,299429,2020-11-04 01:17:39.829,18,12,29,22,31,23,30,19,-1,-2,1,3,-1,4,2020-12-18 00:00:00.000,44
45,jeddah,299429,2020-11-04 01:17:39.829,19,12,29,22,32,24,30,19,-1,-3,2,3,-2,5,2020-12-19 00:00:00.000,45
46,jeddah,299429,2020-11-04 01:17:39.829,20,12,29,22,33,24,30,19,-1,-4,3,3,-2,5,2020-12-20 00:00:00.000,46
47,jeddah,299429,2020-11-04 01:17:39.829,21,12,28,22,33,25,30,19,-2,-5,3,3,-3,6,2020-12-21 00:00:00.000,47
48,jeddah,299429,2020-11-04 01:17:39.829,22,12,30,22,31,23,30,19,0,-1,1,3,-1,4,2020-12-22 00:00:00.000,48
49,jeddah,299429,2020-11-04 01:17:39.829,23,12,30,22,30,23,30,19,0,0,0,3,-1,4,2020-12-23 00:00:00.000,49
50,jeddah,299429,2020-11-04 01:17:39.829,24,12,30,22,29,21,30,19,0,1,-1,3,1,2,2020-12-24 00:00:00.000,50
51,jeddah,299429,2020-11-04 01:17:39.829,25,12,31,23,31,21,30,19,1,0,1,4,2,2,2020-12-25 00:00:00.000,51
52,jeddah,299429,2020-11-04 01:17:39.829,26,12,30,22,27,18,30,19,0,3,-3,3,4,-1,2020-12-26 00:00:00.000,52
53,jeddah,299429,2020-11-04 01:17:39.829,27,12,29,22,26,18,30,19,-1,3,-4,3,4,-1,2020-12-27 00:00:00.000,53
54,jeddah,299429,2020-11-04 01:17:39.829,28,12,29,22,26,19,30,19,-1,3,-4,3,3,0,2020-12-28 00:00:00.000,54
55,jeddah,299429,2020-11-04 01:17:39.829,29,12,30,23,27,18,30,19,0,3,-3,4,5,-1,2020-12-29 00:00:00.000,55
56,jeddah,299429,2020-11-04 01:17:39.829,30,12,30,23,27,20,30,19,0,3,-3,4,3,1,2020-12-30 00:00:00.000,56
57,jeddah,299429,2020-11-04 01:17:39.829,31,12,30,22,27,20,30,19,0,3,-3,3,2,1,2020-12-31 00:00:00.000,57
58,jeddah,299429,2020-11-04 01:17:39.829,1,1,31,24,27,20,30,19,1,4,-3,5,4,1,2021-01-01 00:00:00.000,58
59,jeddah,299429,2020-11-04 01:17:39.829,2,1,31,23,28,20,30,19,1,3,-2,4,3,1,2021-01-02 00:00:00.000,59
60,jeddah,299429,2020-11-04 01:17:39.829,3,1,31,23,28,22,29,19,2,3,-1,4,1,3,2021-01-03 00:00:00.000,60
61,jeddah,299429,2020-11-04 01:17:39.829,4,1,31,23,25,21,29,19,2,6,-4,4,2,2,2021-01-04 00:00:00.000,61
62,jeddah,299429,2020-11-04 01:17:39.829,5,1,30,23,24,18,29,19,1,6,-5,4,5,-1,2021-01-05 00:00:00.000,62
63,jeddah,299429,2020-11-04 01:17:39.829,6,1,30,23,26,16,29,19,1,4,-3,4,7,-3,2021-01-06 00:00:00.000,63
64,jeddah,299429,2020-11-04 01:17:39.829,7,1,30,23,27,16,29,19,1,3,-2,4,7,-3,2021-01-07 00:00:00.000,64
65,jeddah,299429,2020-11-04 01:17:39.829,8,1,31,22,25,18,29,19,2,6,-4,3,4,-1,2021-01-08 00:00:00.000,65
66,jeddah,299429,2020-11-04 01:17:39.829,9,1,30,21,24,16,29,19,1,6,-5,2,5,-3,2021-01-09 00:00:00.000,66
67,jeddah,299429,2020-11-04 01:17:39.829,10,1,30,21,23,16,29,19,1,7,-6,2,5,-3,2021-01-10 00:00:00.000,67
68,jeddah,299429,2020-11-04 01:17:39.829,11,1,30,22,24,16,29,19,1,6,-5,3,6,-3,2021-01-11 00:00:00.000,68
69,jeddah,299429,2020-11-04 01:17:39.829,12,1,31,21,27,15,29,19,2,4,-2,2,6,-4,2021-01-12 00:00:00.000,69
70,jeddah,299429,2020-11-04 01:17:39.829,13,1,30,22,27,15,29,19,1,3,-2,3,7,-4,2021-01-13 00:00:00.000,70
71,jeddah,299429,2020-11-04 01:17:39.829,14,1,30,22,30,16,29,19,1,0,1,3,6,-3,2021-01-14 00:00:00.000,71
72,jeddah,299429,2020-11-04 01:17:39.829,15,1,30,23,31,20,29,19,1,-1,2,4,3,1,2021-01-15 00:00:00.000,72
73,jeddah,299429,2020-11-04 01:17:39.829,16,1,30,21,31,19,29,19,1,-1,2,2,2,0,2021-01-16 00:00:00.000,73
74,jeddah,299429,2020-11-04 01:17:39.829,17,1,30,23,31,24,29,19,1,-1,2,4,-1,5,2021-01-17 00:00:00.000,74
75,jeddah,299429,2020-11-04 01:17:39.829,18,1,29,23,26,20,29,19,0,3,-3,4,3,1,2021-01-18 00:00:00.000,75
76,jeddah,299429,2020-11-04 01:17:39.829,19,1,31,23,26,19,29,19,2,5,-3,4,4,0,2021-01-19 00:00:00.000,76
77,jeddah,299429,2020-11-04 01:17:39.829,20,1,31,23,26,18,29,19,2,5,-3,4,5,-1,2021-01-20 00:00:00.000,77
78,jeddah,299429,2020-11-04 01:17:39.829,21,1,31,22,25,19,29,19,2,6,-4,3,3,0,2021-01-21 00:00:00.000,78
79,jeddah,299429,2020-11-04 01:17:39.829,22,1,31,22,24,17,29,19,2,7,-5,3,5,-2,2021-01-22 00:00:00.000,79
80,jeddah,299429,2020-11-04 01:17:39.829,23,1,31,22,25,15,29,19,2,6,-4,3,7,-4,2021-01-23 00:00:00.000,80
81,jeddah,299429,2020-11-04 01:17:39.829,24,1,30,21,25,16,29,19,1,5,-4,2,5,-3,2021-01-24 00:00:00.000,81
82,jeddah,299429,2020-11-04 01:17:39.829,25,1,29,21,24,17,29,19,0,5,-5,2,4,-2,2021-01-25 00:00:00.000,82
83,jeddah,299429,2020-11-04 01:17:39.829,26,1,30,22,28,17,29,19,1,2,-1,3,5,-2,2021-01-26 00:00:00.000,83
84,jeddah,299429,2020-11-04 01:17:39.829,27,1,30,21,32,15,29,19,1,-2,3,2,6,-4,2021-01-27 00:00:00.000,84
85,jeddah,299429,2020-11-04 01:17:39.829,28,1,30,21,29,17,29,19,1,1,0,2,4,-2,2021-01-28 00:00:00.000,85
86,jeddah,299429,2020-11-04 01:17:39.829,29,1,30,20,28,20,29,19,1,2,-1,1,0,1,2021-01-29 00:00:00.000,86
87,jeddah,299429,2020-11-04 01:17:39.829,30,1,28,21,31,19,29,19,-1,-3,2,2,2,0,2021-01-30 00:00:00.000,87
88,jeddah,299429,2020-11-04 01:17:39.829,31,1,29,21,26,21,29,19,0,3,-3,2,0,2,2021-01-31 00:00:00.000,88
89,jeddah,299429,2020-11-04 01:17:39.829,1,2,30,21,26,19,29,19,1,4,-3,2,2,0,2021-02-01 00:00:00.000,89
90,jeddah,299429,2020-11-04 01:17:39.829,2,2,30,21,28,17,29,18,1,2,-1,3,4,-1,2021-02-02 00:00:00.000,90
91,mecca,299427,2020-11-04 01:17:39.829,4,11,35,24,36,22,37,24,-2,-1,-1,0,2,-2,2020-11-04 00:00:00.000,0
92,mecca,299427,2020-11-04 01:17:39.829,5,11,35,24,37,22,37,24,-2,-2,0,0,2,-2,2020-11-05 00:00:00.000,1
93,mecca,299427,2020-11-04 01:17:39.829,6,11,35,24,36,22,37,24,-2,-1,-1,0,2,-2,2020-11-06 00:00:00.000,2
94,mecca,299427,2020-11-04 01:17:39.829,7,11,34,24,35,22,37,23,-3,-1,-2,1,2,-1,2020-11-07 00:00:00.000,3
95,mecca,299427,2020-11-04 01:17:39.829,8,11,35,25,35,23,37,23,-2,0,-2,2,2,0,2020-11-08 00:00:00.000,4
96,mecca,299427,2020-11-04 01:17:39.829,9,11,35,25,34,22,36,23,-1,1,-2,2,3,-1,2020-11-09 00:00:00.000,5
97,mecca,299427,2020-11-04 01:17:39.829,10,11,36,25,35,22,36,23,0,1,-1,2,3,-1,2020-11-10 00:00:00.000,6
98,mecca,299427,2020-11-04 01:17:39.829,11,11,36,25,35,23,36,23,0,1,-1,2,2,0,2020-11-11 00:00:00.000,7
99,mecca,299427,2020-11-04 01:17:39.829,12,11,37,26,34,22,36,23,1,3,-2,3,4,-1,2020-11-12 00:00:00.000,8
100,mecca,299427,2020-11-04 01:17:39.829,13,11,39,26,35,22,36,23,3,4,-1,3,4,-1,2020-11-13 00:00:00.000,9
101,mecca,299427,2020-11-04 01:17:39.829,14,11,39,25,34,21,36,23,3,5,-2,2,4,-2,2020-11-14 00:00:00.000,10
102,mecca,299427,2020-11-04 01:17:39.829,15,11,37,24,34,21,35,23,2,3,-1,1,3,-2,2020-11-15 00:00:00.000,11
103,mecca,299427,2020-11-04 01:17:39.829,16,11,37,25,34,23,35,23,2,3,-1,2,2,0,2020-11-16 00:00:00.000,12
104,mecca,299427,2020-11-04 01:17:39.829,17,11,32,17,31,22,35,23,-3,1,-4,-6,-5,-1,2020-11-17 00:00:00.000,13
105,mecca,299427,2020-11-04 01:17:39.829,18,11,32,18,32,22,35,22,-3,0,-3,-4,-4,0,2020-11-18 00:00:00.000,14
106,mecca,299427,2020-11-04 01:17:39.829,19,11,32,17,32,22,35,22,-3,0,-3,-5,-5,0,2020-11-19 00:00:00.000,15
107,mecca,299427,2020-11-04 01:17:39.829,20,11,33,18,33,22,35,22,-2,0,-2,-4,-4,0,2020-11-20 00:00:00.000,16
108,mecca,299427,2020-11-04 01:17:39.829,21,11,32,18,35,19,35,22,-3,-3,0,-4,-1,-3,2020-11-21 00:00:00.000,17
109,mecca,299427,2020-11-04 01:17:39.829,22,11,33,18,29,19,34,22,-1,4,-5,-4,-1,-3,2020-11-22 00:00:00.000,18
110,mecca,299427,2020-11-04 01:17:39.829,23,11,32,19,31,20,34,22,-2,1,-3,-3,-1,-2,2020-11-23 00:00:00.000,19
111,mecca,299427,2020-11-04 01:17:39.829,24,11,32,18,30,19,34,22,-2,2,-4,-4,-1,-3,2020-11-24 00:00:00.000,20
112,mecca,299427,2020-11-04 01:17:39.829,25,11,30,17,33,20,34,22,-4,-3,-1,-5,-3,-2,2020-11-25 00:00:00.000,21
113,mecca,299427,2020-11-04 01:17:39.829,26,11,30,16,34,19,34,22,-4,-4,0,-6,-3,-3,2020-11-26 00:00:00.000,22
114,mecca,299427,2020-11-04 01:17:39.829,27,11,31,16,32,20,34,22,-3,-1,-2,-6,-4,-2,2020-11-27 00:00:00.000,23
115,mecca,299427,2020-11-04 01:17:39.829,28,11,30,17,32,22,34,21,-4,-2,-2,-4,-5,1,2020-11-28 00:00:00.000,24
116,mecca,299427,2020-11-04 01:17:39.829,29,11,30,18,34,21,33,21,-3,-4,1,-3,-3,0,2020-11-29 00:00:00.000,25
117,mecca,299427,2020-11-04 01:17:39.829,30,11,31,19,32,22,33,21,-2,-1,-1,-2,-3,1,2020-11-30 00:00:00.000,26
118,mecca,299427,2020-11-04 01:17:39.829,1,12,30,18,31,22,33,21,-3,-1,-2,-3,-4,1,2020-12-01 00:00:00.000,27
119,mecca,299427,2020-11-04 01:17:39.829,2,12,31,16,31,21,33,21,-2,0,-2,-5,-5,0,2020-12-02 00:00:00.000,28
120,mecca,299427,2020-11-04 01:17:39.829,3,12,32,16,31,20,33,21,-1,1,-2,-5,-4,-1,2020-12-03 00:00:00.000,29
121,mecca,299427,2020-11-04 01:17:39.829,4,12,32,15,33,19,33,21,-1,-1,0,-6,-4,-2,2020-12-04 00:00:00.000,30
122,mecca,299427,2020-11-04 01:17:39.829,5,12,31,15,31,21,33,21,-2,0,-2,-6,-6,0,2020-12-05 00:00:00.000,31
123,mecca,299427,2020-11-04 01:17:39.829,6,12,31,15,31,19,33,21,-2,0,-2,-6,-4,-2,2020-12-06 00:00:00.000,32
124,mecca,299427,2020-11-04 01:17:39.829,7,12,32,15,30,20,33,21,-1,2,-3,-6,-5,-1,2020-12-07 00:00:00.000,33
125,mecca,299427,2020-11-04 01:17:39.829,8,12,32,16,30,18,32,21,0,2,-2,-5,-2,-3,2020-12-08 00:00:00.000,34
126,mecca,299427,2020-11-04 01:17:39.829,9,12,31,16,31,19,32,20,-1,0,-1,-4,-3,-1,2020-12-09 00:00:00.000,35
127,mecca,299427,2020-11-04 01:17:39.829,10,12,31,16,31,18,32,20,-1,0,-1,-4,-2,-2,2020-12-10 00:00:00.000,36
128,mecca,299427,2020-11-04 01:17:39.829,11,12,31,15,32,18,32,20,-1,-1,0,-5,-3,-2,2020-12-11 00:00:00.000,37
129,mecca,299427,2020-11-04 01:17:39.829,12,12,30,15,32,20,32,20,-2,-2,0,-5,-5,0,2020-12-12 00:00:00.000,38
130,mecca,299427,2020-11-04 01:17:39.829,13,12,31,15,31,22,32,20,-1,0,-1,-5,-7,2,2020-12-13 00:00:00.000,39
131,mecca,299427,2020-11-04 01:17:39.829,14,12,30,14,31,19,32,20,-2,-1,-1,-6,-5,-1,2020-12-14 00:00:00.000,40
132,mecca,299427,2020-11-04 01:17:39.829,15,12,30,15,31,21,32,20,-2,-1,-1,-5,-6,1,2020-12-15 00:00:00.000,41
133,mecca,299427,2020-11-04 01:17:39.829,16,12,30,15,30,18,32,20,-2,0,-2,-5,-3,-2,2020-12-16 00:00:00.000,42
134,mecca,299427,2020-11-04 01:17:39.829,17,12,29,14,27,17,32,20,-3,2,-5,-6,-3,-3,2020-12-17 00:00:00.000,43
135,mecca,299427,2020-11-04 01:17:39.829,18,12,29,17,28,17,31,20,-2,1,-3,-3,0,-3,2020-12-18 00:00:00.000,44
136,mecca,299427,2020-11-04 01:17:39.829,19,12,29,17,29,17,31,20,-2,0,-2,-3,0,-3,2020-12-19 00:00:00.000,45
137,mecca,299427,2020-11-04 01:17:39.829,20,12,29,17,31,17,31,20,-2,-2,0,-3,0,-3,2020-12-20 00:00:00.000,46
138,mecca,299427,2020-11-04 01:17:39.829,21,12,29,17,30,18,31,20,-2,-1,-1,-3,-1,-2,2020-12-21 00:00:00.000,47
139,mecca,299427,2020-11-04 01:17:39.829,22,12,30,17,31,17,31,20,-1,-1,0,-3,0,-3,2020-12-22 00:00:00.000,48
140,mecca,299427,2020-11-04 01:17:39.829,23,12,31,17,30,20,31,20,0,1,-1,-3,-3,0,2020-12-23 00:00:00.000,49
141,mecca,299427,2020-11-04 01:17:39.829,24,12,31,17,29,19,31,20,0,2,-2,-3,-2,-1,2020-12-24 00:00:00.000,50
142,mecca,299427,2020-11-04 01:17:39.829,25,12,32,17,29,18,31,20,1,3,-2,-3,-1,-2,2020-12-25 00:00:00.000,51
143,mecca,299427,2020-11-04 01:17:39.829,26,12,31,17,28,17,31,19,0,3,-3,-2,0,-2,2020-12-26 00:00:00.000,52
144,mecca,299427,2020-11-04 01:17:39.829,27,12,30,17,28,16,31,19,-1,2,-3,-2,1,-3,2020-12-27 00:00:00.000,53
145,mecca,299427,2020-11-04 01:17:39.829,28,12,30,17,28,17,31,19,-1,2,-3,-2,0,-2,2020-12-28 00:00:00.000,54
146,mecca,299427,2020-11-04 01:17:39.829,29,12,31,17,28,17,31,19,0,3,-3,-2,0,-2,2020-12-29 00:00:00.000,55
147,mecca,299427,2020-11-04 01:17:39.829,30,12,30,18,28,18,31,19,-1,2,-3,-1,0,-1,2020-12-30 00:00:00.000,56
148,mecca,299427,2020-11-04 01:17:39.829,31,12,31,17,29,16,31,19,0,2,-2,-2,1,-3,2020-12-31 00:00:00.000,57
149,mecca,299427,2020-11-04 01:17:39.829,1,1,31,18,28,17,31,19,0,3,-3,-1,1,-2,2021-01-01 00:00:00.000,58
150,mecca,299427,2020-11-04 01:17:39.829,2,1,30,18,31,18,31,19,-1,-1,0,-1,0,-1,2021-01-02 00:00:00.000,59
151,mecca,299427,2020-11-04 01:17:39.829,3,1,31,17,30,20,31,19,0,1,-1,-2,-3,1,2021-01-03 00:00:00.000,60
152,mecca,299427,2020-11-04 01:17:39.829,4,1,31,17,28,18,31,19,0,3,-3,-2,-1,-1,2021-01-04 00:00:00.000,61
153,mecca,299427,2020-11-04 01:17:39.829,5,1,31,17,25,15,31,19,0,6,-6,-2,2,-4,2021-01-05 00:00:00.000,62
154,mecca,299427,2020-11-04 01:17:39.829,6,1,30,17,29,14,31,19,-1,1,-2,-2,3,-5,2021-01-06 00:00:00.000,63
155,mecca,299427,2020-11-04 01:17:39.829,7,1,31,17,29,14,31,19,0,2,-2,-2,3,-5,2021-01-07 00:00:00.000,64
156,mecca,299427,2020-11-04 01:17:39.829,8,1,31,16,27,18,31,19,0,4,-4,-3,-2,-1,2021-01-08 00:00:00.000,65
157,mecca,299427,2020-11-04 01:17:39.829,9,1,30,17,27,16,31,19,-1,3,-4,-2,1,-3,2021-01-09 00:00:00.000,66
158,mecca,299427,2020-11-04 01:17:39.829,10,1,30,16,24,15,31,19,-1,6,-7,-3,1,-4,2021-01-10 00:00:00.000,67
159,mecca,299427,2020-11-04 01:17:39.829,11,1,31,17,26,11,31,19,0,5,-5,-2,6,-8,2021-01-11 00:00:00.000,68
160,mecca,299427,2020-11-04 01:17:39.829,12,1,31,16,29,11,31,19,0,2,-2,-3,5,-8,2021-01-12 00:00:00.000,69
161,mecca,299427,2020-11-04 01:17:39.829,13,1,30,17,29,11,30,19,0,1,-1,-2,6,-8,2021-01-13 00:00:00.000,70
162,mecca,299427,2020-11-04 01:17:39.829,14,1,30,17,32,13,30,19,0,-2,2,-2,4,-6,2021-01-14 00:00:00.000,71
163,mecca,299427,2020-11-04 01:17:39.829,15,1,30,17,31,15,30,19,0,-1,1,-2,2,-4,2021-01-15 00:00:00.000,72
164,mecca,299427,2020-11-04 01:17:39.829,16,1,31,16,31,14,30,19,1,0,1,-3,2,-5,2021-01-16 00:00:00.000,73
165,mecca,299427,2020-11-04 01:17:39.829,17,1,30,17,31,19,30,19,0,-1,1,-2,-2,0,2021-01-17 00:00:00.000,74
166,mecca,299427,2020-11-04 01:17:39.829,18,1,30,17,29,18,30,19,0,1,-1,-2,-1,-1,2021-01-18 00:00:00.000,75
167,mecca,299427,2020-11-04 01:17:39.829,19,1,31,18,28,18,30,19,1,3,-2,-1,0,-1,2021-01-19 00:00:00.000,76
168,mecca,299427,2020-11-04 01:17:39.829,20,1,31,17,28,16,30,19,1,3,-2,-2,1,-3,2021-01-20 00:00:00.000,77
169,mecca,299427,2020-11-04 01:17:39.829,21,1,32,17,27,14,30,19,2,5,-3,-2,3,-5,2021-01-21 00:00:00.000,78
170,mecca,299427,2020-11-04 01:17:39.829,22,1,31,17,26,15,30,19,1,5,-4,-2,2,-4,2021-01-22 00:00:00.000,79
171,mecca,299427,2020-11-04 01:17:39.829,23,1,31,16,28,13,30,19,1,3,-2,-3,3,-6,2021-01-23 00:00:00.000,80
172,mecca,299427,2020-11-04 01:17:39.829,24,1,31,16,28,10,30,18,1,3,-2,-2,6,-8,2021-01-24 00:00:00.000,81
173,mecca,299427,2020-11-04 01:17:39.829,25,1,30,15,26,13,30,18,0,4,-4,-3,2,-5,2021-01-25 00:00:00.000,82
174,mecca,299427,2020-11-04 01:17:39.829,26,1,31,17,31,10,31,18,0,0,0,-1,7,-8,2021-01-26 00:00:00.000,83
175,mecca,299427,2020-11-04 01:17:39.829,27,1,31,15,29,12,31,18,0,2,-2,-3,3,-6,2021-01-27 00:00:00.000,84
176,mecca,299427,2020-11-04 01:17:39.829,28,1,31,16,30,13,31,18,0,1,-1,-2,3,-5,2021-01-28 00:00:00.000,85
177,mecca,299427,2020-11-04 01:17:39.829,29,1,31,15,28,18,31,18,0,3,-3,-3,-3,0,2021-01-29 00:00:00.000,86
178,mecca,299427,2020-11-04 01:17:39.829,30,1,29,16,30,17,31,18,-2,-1,-1,-2,-1,-1,2021-01-30 00:00:00.000,87
